"Plot Title: SGW2_20915290"
"#","Date Time, GMT-07:00","Abs Pres, mbar (LGR S/N: 20915290, SEN S/N: 20915290)","Temp, °C (LGR S/N: 20915290, SEN S/N: 20915290)","Coupler Detached (LGR S/N: 20915290)","Coupler Attached (LGR S/N: 20915290)","Host Connected (LGR S/N: 20915290)","End Of File (LGR S/N: 20915290)"
64,03/15/25 04:15:00 AM,1032.0,7.582,,,,
65,03/15/25 04:30:00 AM,1031.8,7.582,,,,
66,03/15/25 04:45:00 AM,1031.8,7.582,,,,
67,03/15/25 05:00:00 AM,1032.0,7.582,,,,
68,03/15/25 05:15:00 AM,1032.1,7.582,,,,
69,03/15/25 05:30:00 AM,1032.2,7.582,,,,
70,03/15/25 05:45:00 AM,1032.2,7.582,,,,
71,03/15/25 06:00:00 AM,1032.5,7.582,,,,
72,03/15/25 06:15:00 AM,1032.7,7.582,,,,
73,03/15/25 06:30:00 AM,1033.2,7.582,,,,
74,03/15/25 06:45:00 AM,1033.8,7.582,,,,
75,03/15/25 07:00:00 AM,1034.6,7.582,,,,
76,03/15/25 07:15:00 AM,1035.4,7.582,,,,
77,03/15/25 07:30:00 AM,1036.4,7.582,,,,
78,03/15/25 07:45:00 AM,1037.4,7.582,,,,
79,03/15/25 08:00:00 AM,1038.3,7.582,,,,
80,03/15/25 08:15:00 AM,1039.2,7.582,,,,
81,03/15/25 08:30:00 AM,1039.9,7.582,,,,
82,03/15/25 08:45:00 AM,1040.7,7.582,,,,
83,03/15/25 09:00:00 AM,1041.4,7.582,,,,
84,03/15/25 09:15:00 AM,1041.9,7.582,,,,
85,03/15/25 09:30:00 AM,1042.4,7.582,,,,
86,03/15/25 09:45:00 AM,1042.8,7.582,,,,
87,03/15/25 10:00:00 AM,1043.2,7.582,,,,
88,03/15/25 10:15:00 AM,1043.5,7.582,,,,
89,03/15/25 10:30:00 AM,1043.8,7.582,,,,
90,03/15/25 10:45:00 AM,1044.2,7.582,,,,
91,03/15/25 11:00:00 AM,1044.4,7.582,,,,
92,03/15/25 11:15:00 AM,1044.7,7.582,,,,
93,03/15/25 11:30:00 AM,1044.8,7.582,,,,
94,03/15/25 11:45:00 AM,1045.0,7.582,,,,
95,03/15/25 12:00:00 PM,1045.2,7.582,,,,
96,03/15/25 12:15:00 PM,1045.3,7.582,,,,
97,03/15/25 12:30:00 PM,1045.5,7.582,,,,
98,03/15/25 12:45:00 PM,1045.7,7.582,,,,
99,03/15/25 01:00:00 PM,1045.9,7.582,,,,
100,03/15/25 01:15:00 PM,1046.2,7.582,,,,
101,03/15/25 01:30:00 PM,1046.2,7.582,,,,
102,03/15/25 01:45:00 PM,1046.2,7.582,,,,
103,03/15/25 02:00:00 PM,1046.3,7.582,,,,
104,03/15/25 02:15:00 PM,1046.4,7.582,,,,
105,03/15/25 02:30:00 PM,1046.5,7.582,,,,
106,03/15/25 02:45:00 PM,1046.9,7.582,,,,
107,03/15/25 03:00:00 PM,1047.0,7.582,,,,
108,03/15/25 03:15:00 PM,1047.2,7.582,,,,
109,03/15/25 03:30:00 PM,1047.3,7.582,,,,
110,03/15/25 03:45:00 PM,1047.3,7.582,,,,
111,03/15/25 04:00:00 PM,1047.4,7.582,,,,
112,03/15/25 04:15:00 PM,1047.5,7.582,,,,
113,03/15/25 04:30:00 PM,1047.5,7.582,,,,
114,03/15/25 04:45:00 PM,1047.7,7.582,,,,
115,03/15/25 05:00:00 PM,1047.7,7.582,,,,
116,03/15/25 05:15:00 PM,1047.8,7.582,,,,
117,03/15/25 05:30:00 PM,1048.0,7.582,,,,
118,03/15/25 05:45:00 PM,1048.0,7.582,,,,
119,03/15/25 06:00:00 PM,1047.9,7.582,,,,
120,03/15/25 06:15:00 PM,1047.8,7.582,,,,
121,03/15/25 06:30:00 PM,1047.7,7.582,,,,
122,03/15/25 06:45:00 PM,1047.5,7.582,,,,
123,03/15/25 07:00:00 PM,1047.5,7.582,,,,
124,03/15/25 07:15:00 PM,1047.7,7.582,,,,
125,03/15/25 07:30:00 PM,1047.7,7.582,,,,
126,03/15/25 07:45:00 PM,1048.0,7.582,,,,
127,03/15/25 08:00:00 PM,1048.4,7.582,,,,
128,03/15/25 08:15:00 PM,1049.0,7.582,,,,
129,03/15/25 08:30:00 PM,1049.4,7.582,,,,
130,03/15/25 08:45:00 PM,1050.2,7.582,,,,
131,03/15/25 09:00:00 PM,1050.7,7.582,,,,
132,03/15/25 09:15:00 PM,1051.2,7.582,,,,
133,03/15/25 09:30:00 PM,1051.5,7.582,,,,
134,03/15/25 09:45:00 PM,1051.9,7.582,,,,
135,03/15/25 10:00:00 PM,1052.2,7.582,,,,
136,03/15/25 10:15:00 PM,1052.4,7.582,,,,
137,03/15/25 10:30:00 PM,1053.0,7.582,,,,
138,03/15/25 10:45:00 PM,1053.3,7.582,,,,
139,03/15/25 11:00:00 PM,1053.3,7.582,,,,
140,03/15/25 11:15:00 PM,1053.3,7.582,,,,
141,03/15/25 11:30:00 PM,1053.3,7.582,,,,
142,03/15/25 11:45:00 PM,1053.4,7.582,,,,
143,03/16/25 12:00:00 AM,1053.3,7.582,,,,
144,03/16/25 12:15:00 AM,1053.0,7.582,,,,
145,03/16/25 12:30:00 AM,1052.9,7.582,,,,
146,03/16/25 12:45:00 AM,1052.9,7.582,,,,
147,03/16/25 01:00:00 AM,1052.8,7.582,,,,
148,03/16/25 01:15:00 AM,1052.7,7.582,,,,
149,03/16/25 01:30:00 AM,1052.7,7.582,,,,
150,03/16/25 01:45:00 AM,1052.8,7.582,,,,
151,03/16/25 02:00:00 AM,1052.7,7.582,,,,
152,03/16/25 02:15:00 AM,1052.5,7.582,,,,
153,03/16/25 02:30:00 AM,1052.5,7.582,,,,
154,03/16/25 02:45:00 AM,1052.3,7.582,,,,
155,03/16/25 03:00:00 AM,1052.4,7.582,,,,
156,03/16/25 03:15:00 AM,1052.4,7.582,,,,
157,03/16/25 03:30:00 AM,1052.3,7.582,,,,
158,03/16/25 03:45:00 AM,1052.4,7.582,,,,
159,03/16/25 04:00:00 AM,1052.4,7.582,,,,
160,03/16/25 04:15:00 AM,1052.4,7.582,,,,
161,03/16/25 04:30:00 AM,1052.5,7.582,,,,
162,03/16/25 04:45:00 AM,1052.7,7.582,,,,
163,03/16/25 05:00:00 AM,1052.7,7.582,,,,
164,03/16/25 05:15:00 AM,1052.8,7.582,,,,
165,03/16/25 05:30:00 AM,1052.9,7.582,,,,
166,03/16/25 05:45:00 AM,1053.1,7.582,,,,
167,03/16/25 06:00:00 AM,1053.4,7.582,,,,
168,03/16/25 06:15:00 AM,1053.3,7.582,,,,
169,03/16/25 06:30:00 AM,1053.3,7.582,,,,
170,03/16/25 06:45:00 AM,1053.5,7.582,,,,
171,03/16/25 07:00:00 AM,1053.8,7.582,,,,
172,03/16/25 07:15:00 AM,1053.9,7.582,,,,
173,03/16/25 07:30:00 AM,1054.1,7.582,,,,
174,03/16/25 07:45:00 AM,1054.3,7.582,,,,
175,03/16/25 08:00:00 AM,1053.9,7.582,,,,
176,03/16/25 08:15:00 AM,1054.4,7.582,,,,
177,03/16/25 08:30:00 AM,1054.4,7.582,,,,
178,03/16/25 08:45:00 AM,1055.0,7.582,,,,
179,03/16/25 09:00:00 AM,1055.1,7.582,,,,
180,03/16/25 09:15:00 AM,1055.0,7.582,,,,
181,03/16/25 09:30:00 AM,1055.5,7.582,,,,
182,03/16/25 09:45:00 AM,1055.6,7.582,,,,
183,03/16/25 10:00:00 AM,1055.8,7.582,,,,
184,03/16/25 10:15:00 AM,1056.1,7.582,,,,
185,03/16/25 10:30:00 AM,1056.6,7.582,,,,
186,03/16/25 10:45:00 AM,1057.1,7.582,,,,
187,03/16/25 11:00:00 AM,1057.4,7.582,,,,
188,03/16/25 11:15:00 AM,1057.8,7.582,,,,
189,03/16/25 11:30:00 AM,1058.0,7.582,,,,
190,03/16/25 11:45:00 AM,1058.3,7.582,,,,
191,03/16/25 12:00:00 PM,1058.0,7.582,,,,
192,03/16/25 12:15:00 PM,1058.3,7.582,,,,
193,03/16/25 12:30:00 PM,1058.4,7.582,,,,
194,03/16/25 12:45:00 PM,1058.8,7.582,,,,
195,03/16/25 01:00:00 PM,1058.3,7.582,,,,
196,03/16/25 01:15:00 PM,1058.4,7.582,,,,
197,03/16/25 01:30:00 PM,1058.5,7.582,,,,
198,03/16/25 01:45:00 PM,1058.4,7.582,,,,
199,03/16/25 02:00:00 PM,1058.0,7.582,,,,
200,03/16/25 02:15:00 PM,1057.8,7.582,,,,
201,03/16/25 02:30:00 PM,1057.9,7.582,,,,
202,03/16/25 02:45:00 PM,1057.5,7.582,,,,
203,03/16/25 03:00:00 PM,1057.5,7.582,,,,
204,03/16/25 03:15:00 PM,1057.5,7.582,,,,
205,03/16/25 03:30:00 PM,1057.4,7.582,,,,
206,03/16/25 03:45:00 PM,1057.4,7.582,,,,
207,03/16/25 04:00:00 PM,1057.4,7.582,,,,
208,03/16/25 04:15:00 PM,1057.5,7.582,,,,
209,03/16/25 04:30:00 PM,1057.6,7.582,,,,
210,03/16/25 04:45:00 PM,1057.8,7.582,,,,
211,03/16/25 05:00:00 PM,1057.5,7.582,,,,
212,03/16/25 05:15:00 PM,1057.5,7.582,,,,
213,03/16/25 05:30:00 PM,1057.4,7.582,,,,
214,03/16/25 05:45:00 PM,1057.6,7.582,,,,
215,03/16/25 06:00:00 PM,1058.0,7.582,,,,
216,03/16/25 06:15:00 PM,1058.3,7.582,,,,
217,03/16/25 06:30:00 PM,1058.3,7.582,,,,
218,03/16/25 06:45:00 PM,1058.5,7.582,,,,
219,03/16/25 07:00:00 PM,1058.6,7.582,,,,
220,03/16/25 07:15:00 PM,1058.6,7.582,,,,
221,03/16/25 07:30:00 PM,1058.8,7.582,,,,
222,03/16/25 07:45:00 PM,1058.8,7.582,,,,
223,03/16/25 08:00:00 PM,1058.6,7.582,,,,
224,03/16/25 08:15:00 PM,1058.8,7.582,,,,
225,03/16/25 08:30:00 PM,1058.5,7.582,,,,
226,03/16/25 08:45:00 PM,1058.5,7.582,,,,
227,03/16/25 09:00:00 PM,1058.6,7.582,,,,
228,03/16/25 09:15:00 PM,1058.6,7.582,,,,
229,03/16/25 09:30:00 PM,1058.8,7.582,,,,
230,03/16/25 09:45:00 PM,1058.6,7.582,,,,
231,03/16/25 10:00:00 PM,1058.8,7.582,,,,
232,03/16/25 10:15:00 PM,1058.5,7.582,,,,
233,03/16/25 10:30:00 PM,1058.6,7.582,,,,
234,03/16/25 10:45:00 PM,1058.8,7.582,,,,
235,03/16/25 11:00:00 PM,1058.8,7.582,,,,
236,03/16/25 11:15:00 PM,1058.9,7.582,,,,
237,03/16/25 11:30:00 PM,1058.8,7.582,,,,
238,03/16/25 11:45:00 PM,1058.6,7.582,,,,
239,03/17/25 12:00:00 AM,1058.6,7.582,,,,
240,03/17/25 12:15:00 AM,1058.8,7.582,,,,
241,03/17/25 12:30:00 AM,1058.6,7.582,,,,
242,03/17/25 12:45:00 AM,1058.6,7.582,,,,
243,03/17/25 01:00:00 AM,1058.4,7.582,,,,
244,03/17/25 01:15:00 AM,1058.4,7.582,,,,
245,03/17/25 01:30:00 AM,1058.3,7.582,,,,
246,03/17/25 01:45:00 AM,1058.3,7.582,,,,
247,03/17/25 02:00:00 AM,1058.1,7.582,,,,
248,03/17/25 02:15:00 AM,1058.1,7.582,,,,
249,03/17/25 02:30:00 AM,1058.1,7.582,,,,
250,03/17/25 02:45:00 AM,1057.9,7.582,,,,
251,03/17/25 03:00:00 AM,1058.0,7.582,,,,
252,03/17/25 03:15:00 AM,1058.1,7.582,,,,
253,03/17/25 03:30:00 AM,1058.3,7.582,,,,
254,03/17/25 03:45:00 AM,1058.4,7.582,,,,
255,03/17/25 04:00:00 AM,1058.4,7.582,,,,
256,03/17/25 04:15:00 AM,1058.3,7.582,,,,
257,03/17/25 04:30:00 AM,1058.3,7.582,,,,
258,03/17/25 04:45:00 AM,1058.1,7.582,,,,
259,03/17/25 05:00:00 AM,1058.3,7.582,,,,
260,03/17/25 05:15:00 AM,1058.4,7.582,,,,
261,03/17/25 05:30:00 AM,1058.4,7.582,,,,
262,03/17/25 05:45:00 AM,1058.4,7.582,,,,
263,03/17/25 06:00:00 AM,1058.4,7.582,,,,
264,03/17/25 06:15:00 AM,1058.4,7.582,,,,
265,03/17/25 06:30:00 AM,1058.5,7.582,,,,
266,03/17/25 06:45:00 AM,1058.5,7.582,,,,
267,03/17/25 07:00:00 AM,1058.5,7.582,,,,
268,03/17/25 07:15:00 AM,1058.6,7.582,,,,
269,03/17/25 07:30:00 AM,1058.5,7.582,,,,
270,03/17/25 07:45:00 AM,1058.8,7.582,,,,
271,03/17/25 08:00:00 AM,1058.9,7.582,,,,
272,03/17/25 08:15:00 AM,1058.9,7.582,,,,
273,03/17/25 08:30:00 AM,1058.9,7.582,,,,
274,03/17/25 08:45:00 AM,1058.9,7.582,,,,
275,03/17/25 09:00:00 AM,1058.9,7.582,,,,
276,03/17/25 09:15:00 AM,1059.1,7.582,,,,
277,03/17/25 09:30:00 AM,1059.1,7.582,,,,
278,03/17/25 09:45:00 AM,1059.1,7.582,,,,
279,03/17/25 10:00:00 AM,1059.4,7.582,,,,
280,03/17/25 10:15:00 AM,1059.4,7.582,,,,
281,03/17/25 10:30:00 AM,1059.4,7.582,,,,
282,03/17/25 10:45:00 AM,1059.4,7.582,,,,
283,03/17/25 11:00:00 AM,1059.3,7.582,,,,
284,03/17/25 11:15:00 AM,1059.1,7.582,,,,
285,03/17/25 11:30:00 AM,1059.0,7.582,,,,
286,03/17/25 11:45:00 AM,1059.0,7.582,,,,
287,03/17/25 12:00:00 PM,1058.9,7.582,,,,
288,03/17/25 12:15:00 PM,1058.6,7.582,,,,
289,03/17/25 12:30:00 PM,1058.6,7.582,,,,
290,03/17/25 12:45:00 PM,1058.6,7.582,,,,
291,03/17/25 01:00:00 PM,1058.5,7.582,,,,
292,03/17/25 01:15:00 PM,1058.4,7.582,,,,
293,03/17/25 01:30:00 PM,1058.3,7.582,,,,
294,03/17/25 01:45:00 PM,1058.1,7.582,,,,
295,03/17/25 02:00:00 PM,1058.1,7.582,,,,
296,03/17/25 02:15:00 PM,1058.1,7.582,,,,
297,03/17/25 02:30:00 PM,1058.0,7.582,,,,
298,03/17/25 02:45:00 PM,1058.0,7.582,,,,
299,03/17/25 03:00:00 PM,1058.0,7.582,,,,
300,03/17/25 03:15:00 PM,1058.0,7.582,,,,
301,03/17/25 03:30:00 PM,1058.0,7.582,,,,
302,03/17/25 03:45:00 PM,1058.3,7.582,,,,
303,03/17/25 04:00:00 PM,1058.3,7.582,,,,
304,03/17/25 04:15:00 PM,1058.8,7.582,,,,
305,03/17/25 04:30:00 PM,1058.6,7.582,,,,
306,03/17/25 04:45:00 PM,1058.6,7.582,,,,
307,03/17/25 05:00:00 PM,1059.0,7.582,,,,
308,03/17/25 05:15:00 PM,1059.5,7.582,,,,
309,03/17/25 05:30:00 PM,1060.1,7.582,,,,
310,03/17/25 05:45:00 PM,1061.0,7.582,,,,
311,03/17/25 06:00:00 PM,1062.0,7.582,,,,
312,03/17/25 06:15:00 PM,1063.2,7.582,,,,
313,03/17/25 06:30:00 PM,1064.4,7.582,,,,
314,03/17/25 06:45:00 PM,1065.6,7.582,,,,
315,03/17/25 07:00:00 PM,1066.9,7.582,,,,
316,03/17/25 07:15:00 PM,1068.0,7.582,,,,
317,03/17/25 07:30:00 PM,1068.7,7.582,,,,
318,03/17/25 07:45:00 PM,1069.6,7.582,,,,
319,03/17/25 08:00:00 PM,1070.2,7.582,,,,
320,03/17/25 08:15:00 PM,1070.9,7.582,,,,
321,03/17/25 08:30:00 PM,1071.5,7.582,,,,
322,03/17/25 08:45:00 PM,1071.9,7.582,,,,
323,03/17/25 09:00:00 PM,1072.2,7.582,,,,
324,03/17/25 09:15:00 PM,1072.6,7.582,,,,
325,03/17/25 09:30:00 PM,1072.9,7.582,,,,
326,03/17/25 09:45:00 PM,1073.2,7.582,,,,
327,03/17/25 10:00:00 PM,1073.4,7.582,,,,
328,03/17/25 10:15:00 PM,1073.6,7.582,,,,
329,03/17/25 10:30:00 PM,1073.9,7.582,,,,
330,03/17/25 10:45:00 PM,1073.7,7.582,,,,
331,03/17/25 11:00:00 PM,1074.0,7.582,,,,
332,03/17/25 11:15:00 PM,1074.1,7.582,,,,
333,03/17/25 11:30:00 PM,1074.2,7.582,,,,
334,03/17/25 11:45:00 PM,1074.1,7.582,,,,
335,03/18/25 12:00:00 AM,1074.4,7.582,,,,
336,03/18/25 12:15:00 AM,1074.4,7.582,,,,
337,03/18/25 12:30:00 AM,1074.4,7.582,,,,
338,03/18/25 12:45:00 AM,1074.6,7.582,,,,
339,03/18/25 01:00:00 AM,1074.5,7.582,,,,
340,03/18/25 01:15:00 AM,1074.7,7.582,,,,
341,03/18/25 01:30:00 AM,1074.9,7.582,,,,
342,03/18/25 01:45:00 AM,1075.0,7.582,,,,
343,03/18/25 02:00:00 AM,1075.1,7.582,,,,
344,03/18/25 02:15:00 AM,1075.1,7.582,,,,
345,03/18/25 02:30:00 AM,1075.1,7.582,,,,
346,03/18/25 02:45:00 AM,1075.1,7.582,,,,
347,03/18/25 03:00:00 AM,1075.0,7.582,,,,
348,03/18/25 03:15:00 AM,1075.1,7.582,,,,
349,03/18/25 03:30:00 AM,1075.0,7.582,,,,
350,03/18/25 03:45:00 AM,1075.0,7.582,,,,
351,03/18/25 04:00:00 AM,1075.0,7.582,,,,
352,03/18/25 04:15:00 AM,1075.2,7.582,,,,
353,03/18/25 04:30:00 AM,1075.1,7.582,,,,
354,03/18/25 04:45:00 AM,1075.4,7.582,,,,
355,03/18/25 05:00:00 AM,1075.5,7.582,,,,
356,03/18/25 05:15:00 AM,1075.4,7.582,,,,
357,03/18/25 05:30:00 AM,1075.4,7.582,,,,
358,03/18/25 05:45:00 AM,1075.4,7.582,,,,
359,03/18/25 06:00:00 AM,1075.5,7.582,,,,
360,03/18/25 06:15:00 AM,1075.4,7.582,,,,
361,03/18/25 06:30:00 AM,1075.4,7.582,,,,
362,03/18/25 06:45:00 AM,1075.2,7.582,,,,
363,03/18/25 07:00:00 AM,1075.1,7.582,,,,
364,03/18/25 07:15:00 AM,1075.1,7.582,,,,
365,03/18/25 07:30:00 AM,1075.2,7.582,,,,
366,03/18/25 07:45:00 AM,1075.2,7.582,,,,
367,03/18/25 08:00:00 AM,1075.1,7.582,,,,
368,03/18/25 08:15:00 AM,1075.2,7.582,,,,
369,03/18/25 08:30:00 AM,1075.1,7.582,,,,
370,03/18/25 08:45:00 AM,1075.1,7.582,,,,
371,03/18/25 09:00:00 AM,1075.1,7.582,,,,
372,03/18/25 09:15:00 AM,1075.2,7.582,,,,
373,03/18/25 09:30:00 AM,1075.1,7.582,,,,
374,03/18/25 09:45:00 AM,1075.2,7.582,,,,
375,03/18/25 10:00:00 AM,1075.1,7.582,,,,
376,03/18/25 10:15:00 AM,1075.1,7.582,,,,
377,03/18/25 10:30:00 AM,1075.1,7.582,,,,
378,03/18/25 10:45:00 AM,1075.1,7.582,,,,
379,03/18/25 11:00:00 AM,1075.0,7.582,,,,
380,03/18/25 11:15:00 AM,1074.9,7.582,,,,
381,03/18/25 11:30:00 AM,1074.7,7.582,,,,
382,03/18/25 11:45:00 AM,1074.7,7.582,,,,
383,03/18/25 12:00:00 PM,1074.5,7.582,,,,
384,03/18/25 12:15:00 PM,1074.5,7.582,,,,
385,03/18/25 12:30:00 PM,1074.2,7.582,,,,
386,03/18/25 12:45:00 PM,1074.0,7.582,,,,
387,03/18/25 01:00:00 PM,1074.0,7.582,,,,
388,03/18/25 01:15:00 PM,1073.9,7.582,,,,
389,03/18/25 01:30:00 PM,1073.6,7.582,,,,
390,03/18/25 01:45:00 PM,1073.2,7.582,,,,
391,03/18/25 02:00:00 PM,1073.1,7.582,,,,
392,03/18/25 02:15:00 PM,1072.9,7.582,,,,
393,03/18/25 02:30:00 PM,1072.7,7.582,,,,
394,03/18/25 02:45:00 PM,1072.6,7.582,,,,
395,03/18/25 03:00:00 PM,1072.5,7.582,,,,
396,03/18/25 03:15:00 PM,1072.1,7.582,,,,
397,03/18/25 03:30:00 PM,1072.1,7.582,,,,
398,03/18/25 03:45:00 PM,1071.7,7.582,,,,
399,03/18/25 04:00:00 PM,1071.6,7.582,,,,
400,03/18/25 04:15:00 PM,1071.4,7.582,,,,
401,03/18/25 04:30:00 PM,1071.0,7.582,,,,
402,03/18/25 04:45:00 PM,1070.7,7.582,,,,
403,03/18/25 05:00:00 PM,1070.7,7.582,,,,
404,03/18/25 05:15:00 PM,1070.5,7.582,,,,
405,03/18/25 05:30:00 PM,1070.2,7.582,,,,
406,03/18/25 05:45:00 PM,1070.2,7.582,,,,
407,03/18/25 06:00:00 PM,1070.0,7.582,,,,
408,03/18/25 06:15:00 PM,1070.0,7.582,,,,
409,03/18/25 06:30:00 PM,1069.9,7.582,,,,
410,03/18/25 06:45:00 PM,1069.7,7.582,,,,
411,03/18/25 07:00:00 PM,1069.9,7.582,,,,
412,03/18/25 07:15:00 PM,1069.9,7.582,,,,
413,03/18/25 07:30:00 PM,1069.6,7.582,,,,
414,03/18/25 07:45:00 PM,1069.6,7.582,,,,
415,03/18/25 08:00:00 PM,1069.4,7.582,,,,
416,03/18/25 08:15:00 PM,1069.2,7.582,,,,
417,03/18/25 08:30:00 PM,1069.2,7.582,,,,
418,03/18/25 08:45:00 PM,1069.1,7.582,,,,
419,03/18/25 09:00:00 PM,1069.1,7.582,,,,
420,03/18/25 09:15:00 PM,1069.0,7.582,,,,
421,03/18/25 09:30:00 PM,1069.0,7.582,,,,
422,03/18/25 09:45:00 PM,1068.9,7.582,,,,
423,03/18/25 10:00:00 PM,1069.4,7.582,,,,
424,03/18/25 10:15:00 PM,1069.0,7.582,,,,
425,03/18/25 10:30:00 PM,1068.7,7.582,,,,
426,03/18/25 10:45:00 PM,1068.6,7.582,,,,
427,03/18/25 11:00:00 PM,1068.6,7.582,,,,
428,03/18/25 11:15:00 PM,1068.4,7.582,,,,
429,03/18/25 11:30:00 PM,1068.0,7.582,,,,
430,03/18/25 11:45:00 PM,1067.9,7.582,,,,
431,03/19/25 12:00:00 AM,1067.7,7.582,,,,
432,03/19/25 12:15:00 AM,1067.6,7.582,,,,
433,03/19/25 12:30:00 AM,1067.4,7.582,,,,
434,03/19/25 12:45:00 AM,1067.2,7.582,,,,
435,03/19/25 01:00:00 AM,1067.0,7.582,,,,
436,03/19/25 01:15:00 AM,1066.7,7.582,,,,
437,03/19/25 01:30:00 AM,1066.5,7.582,,,,
438,03/19/25 01:45:00 AM,1066.2,7.582,,,,
439,03/19/25 02:00:00 AM,1066.1,7.582,,,,
440,03/19/25 02:15:00 AM,1065.7,7.582,,,,
441,03/19/25 02:30:00 AM,1065.5,7.582,,,,
442,03/19/25 02:45:00 AM,1065.2,7.582,,,,
443,03/19/25 03:00:00 AM,1064.9,7.582,,,,
444,03/19/25 03:15:00 AM,1064.5,7.582,,,,
445,03/19/25 03:30:00 AM,1064.1,7.582,,,,
446,03/19/25 03:45:00 AM,1064.0,7.582,,,,
447,03/19/25 04:00:00 AM,1063.6,7.582,,,,
448,03/19/25 04:15:00 AM,1063.5,7.582,,,,
449,03/19/25 04:30:00 AM,1063.1,7.582,,,,
450,03/19/25 04:45:00 AM,1063.0,7.582,,,,
451,03/19/25 05:00:00 AM,1062.5,7.582,,,,
452,03/19/25 05:15:00 AM,1062.2,7.582,,,,
453,03/19/25 05:30:00 AM,1062.0,7.582,,,,
454,03/19/25 05:45:00 AM,1061.6,7.582,,,,
