"Plot Title: RUT_JO_W3_20632238"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20632238, SEN S/N: 20632238)","Temp, °F (LGR S/N: 20632238, SEN S/N: 20632238)","Coupler Detached (LGR S/N: 20632238)","End Of File (LGR S/N: 20632238)"
179,03/16/22 07:00:00 AM,15.3782,43.466,,
180,03/16/22 07:15:00 AM,15.3813,43.466,,
181,03/16/22 07:30:00 AM,15.3828,43.466,,
182,03/16/22 07:45:00 AM,15.3828,43.466,,
183,03/16/22 08:00:00 AM,15.3844,43.466,,
184,03/16/22 08:15:00 AM,15.3875,43.466,,
185,03/16/22 08:30:00 AM,15.3859,43.466,,
186,03/16/22 08:45:00 AM,15.3859,43.466,,
187,03/16/22 09:00:00 AM,15.3859,43.466,,
188,03/16/22 09:15:00 AM,15.3844,43.466,,
189,03/16/22 09:30:00 AM,15.3844,43.466,,
190,03/16/22 09:45:00 AM,15.3875,43.466,,
191,03/16/22 10:00:00 AM,15.3859,43.466,,
192,03/16/22 10:15:00 AM,15.3859,43.466,,
193,03/16/22 10:30:00 AM,15.3828,43.466,,
194,03/16/22 10:45:00 AM,15.3859,43.466,,
195,03/16/22 11:00:00 AM,15.3859,43.466,,
196,03/16/22 11:15:00 AM,15.3859,43.466,,
197,03/16/22 11:30:00 AM,15.3844,43.466,,
198,03/16/22 11:45:00 AM,15.3844,43.466,,
199,03/16/22 12:00:00 PM,15.3828,43.466,,
200,03/16/22 12:15:00 PM,15.3813,43.466,,
201,03/16/22 12:30:00 PM,15.3798,43.466,,
202,03/16/22 12:45:00 PM,15.3782,43.466,,
203,03/16/22 01:00:00 PM,15.3752,43.466,,
204,03/16/22 01:15:00 PM,15.3721,43.466,,
205,03/16/22 01:30:00 PM,15.3691,43.466,,
206,03/16/22 01:45:00 PM,15.3644,43.466,,
207,03/16/22 02:00:00 PM,15.3583,43.466,,
208,03/16/22 02:15:00 PM,15.3567,43.466,,
209,03/16/22 02:30:00 PM,15.3521,43.466,,
210,03/16/22 02:45:00 PM,15.3491,43.466,,
211,03/16/22 03:00:00 PM,15.3460,43.466,,
212,03/16/22 03:15:00 PM,15.3476,43.466,,
213,03/16/22 03:30:00 PM,15.3460,43.466,,
214,03/16/22 03:45:00 PM,15.3460,43.466,,
215,03/16/22 04:00:00 PM,15.3460,43.466,,
216,03/16/22 04:15:00 PM,15.3430,43.466,,
217,03/16/22 04:30:00 PM,15.3430,43.466,,
218,03/16/22 04:45:00 PM,15.3383,43.466,,
219,03/16/22 05:00:00 PM,15.3367,43.466,,
220,03/16/22 05:15:00 PM,15.3337,43.466,,
221,03/16/22 05:30:00 PM,15.3306,43.466,,
222,03/16/22 05:45:00 PM,15.3292,43.466,,
223,03/16/22 06:00:00 PM,15.3276,43.466,,
224,03/16/22 06:15:00 PM,15.3245,43.466,,
225,03/16/22 06:30:00 PM,15.3229,43.466,,
226,03/16/22 06:45:00 PM,15.3229,43.466,,
227,03/16/22 07:00:00 PM,15.3215,43.466,,
228,03/16/22 07:15:00 PM,15.3229,43.466,,
229,03/16/22 07:30:00 PM,15.3215,43.466,,
230,03/16/22 07:45:00 PM,15.3215,43.466,,
231,03/16/22 08:00:00 PM,15.3199,43.466,,
232,03/16/22 08:15:00 PM,15.3215,43.466,,
233,03/16/22 08:30:00 PM,15.3199,43.466,,
234,03/16/22 08:45:00 PM,15.3215,43.466,,
235,03/16/22 09:00:00 PM,15.3215,43.466,,
236,03/16/22 09:15:00 PM,15.3199,43.466,,
237,03/16/22 09:30:00 PM,15.3169,43.466,,
238,03/16/22 09:45:00 PM,15.3169,43.466,,
239,03/16/22 10:00:00 PM,15.3169,43.466,,
240,03/16/22 10:15:00 PM,15.3138,43.466,,
241,03/16/22 10:30:00 PM,15.3153,43.466,,
242,03/16/22 10:45:00 PM,15.3122,43.466,,
243,03/16/22 11:00:00 PM,15.3122,43.466,,
244,03/16/22 11:15:00 PM,15.3122,43.466,,
245,03/16/22 11:30:00 PM,15.3061,43.466,,
246,03/16/22 11:45:00 PM,15.3031,43.466,,
247,03/17/22 12:00:00 AM,15.3015,43.466,,
248,03/17/22 12:15:00 AM,15.2984,43.466,,
249,03/17/22 12:30:00 AM,15.2968,43.466,,
250,03/17/22 12:45:00 AM,15.2922,43.466,,
251,03/17/22 01:00:00 AM,15.2892,43.466,,
252,03/17/22 01:15:00 AM,15.2861,43.466,,
253,03/17/22 01:30:00 AM,15.2847,43.466,,
254,03/17/22 01:45:00 AM,15.2815,43.466,,
255,03/17/22 02:00:00 AM,15.2815,43.466,,
256,03/17/22 02:15:00 AM,15.2800,43.466,,
257,03/17/22 02:30:00 AM,15.2754,43.466,,
258,03/17/22 02:45:00 AM,15.2738,43.466,,
259,03/17/22 03:00:00 AM,15.2693,43.466,,
260,03/17/22 03:15:00 AM,15.2677,43.466,,
261,03/17/22 03:30:00 AM,15.2616,43.466,,
262,03/17/22 03:45:00 AM,15.2554,43.466,,
263,03/17/22 04:00:00 AM,15.2509,43.466,,
264,03/17/22 04:15:00 AM,15.2446,43.466,,
265,03/17/22 04:30:00 AM,15.2432,43.466,,
266,03/17/22 04:45:00 AM,15.2385,43.466,,
267,03/17/22 05:00:00 AM,15.2385,43.466,,
268,03/17/22 05:15:00 AM,15.2355,43.466,,
269,03/17/22 05:30:00 AM,15.2355,43.466,,
270,03/17/22 05:45:00 AM,15.2369,43.466,,
271,03/17/22 06:00:00 AM,15.2308,43.466,,
272,03/17/22 06:15:00 AM,15.2294,43.466,,
273,03/17/22 06:30:00 AM,15.2232,43.466,,
274,03/17/22 06:45:00 AM,15.2232,43.466,,
275,03/17/22 07:00:00 AM,15.2185,43.466,,
276,03/17/22 07:15:00 AM,15.2171,43.466,,
277,03/17/22 07:30:00 AM,15.2171,43.466,,
278,03/17/22 07:45:00 AM,15.2155,43.466,,
279,03/17/22 08:00:00 AM,15.2155,43.466,,
280,03/17/22 08:15:00 AM,15.2124,43.466,,
281,03/17/22 08:30:00 AM,15.2110,43.466,,
282,03/17/22 08:45:00 AM,15.2110,43.466,,
283,03/17/22 09:00:00 AM,15.2110,43.466,,
284,03/17/22 09:15:00 AM,15.2110,43.466,,
285,03/17/22 09:30:00 AM,15.2110,43.466,,
286,03/17/22 09:45:00 AM,15.2155,43.466,,
287,03/17/22 10:00:00 AM,15.2155,43.466,,
288,03/17/22 10:15:00 AM,15.2155,43.466,,
289,03/17/22 10:30:00 AM,15.2155,43.466,,
290,03/17/22 10:45:00 AM,15.2171,43.466,,
291,03/17/22 11:00:00 AM,15.2201,43.466,,
292,03/17/22 11:15:00 AM,15.2185,43.466,,
293,03/17/22 11:30:00 AM,15.2217,43.466,,
294,03/17/22 11:45:00 AM,15.2232,43.466,,
295,03/17/22 12:00:00 PM,15.2232,43.466,,
296,03/17/22 12:15:00 PM,15.2201,43.466,,
297,03/17/22 12:30:00 PM,15.2171,43.466,,
298,03/17/22 12:45:00 PM,15.2155,43.466,,
299,03/17/22 01:00:00 PM,15.2124,43.466,,
300,03/17/22 01:15:00 PM,15.2110,43.466,,
301,03/17/22 01:30:00 PM,15.2066,43.648,,
302,03/17/22 01:45:00 PM,15.2078,43.466,,
303,03/17/22 02:00:00 PM,15.2082,43.648,,
304,03/17/22 02:15:00 PM,15.2082,43.648,,
305,03/17/22 02:30:00 PM,15.2036,43.648,,
306,03/17/22 02:45:00 PM,15.2036,43.648,,
307,03/17/22 03:00:00 PM,15.2002,43.466,,
308,03/17/22 03:15:00 PM,15.2017,43.466,,
309,03/17/22 03:30:00 PM,15.1989,43.648,,
310,03/17/22 03:45:00 PM,15.1973,43.648,,
311,03/17/22 04:00:00 PM,15.2002,43.466,,
312,03/17/22 04:15:00 PM,15.2005,43.648,,
313,03/17/22 04:30:00 PM,15.2005,43.648,,
314,03/17/22 04:45:00 PM,15.1959,43.648,,
315,03/17/22 05:00:00 PM,15.1943,43.648,,
316,03/17/22 05:15:00 PM,15.1928,43.648,,
317,03/17/22 05:30:00 PM,15.1928,43.648,,
318,03/17/22 05:45:00 PM,15.1898,43.648,,
319,03/17/22 06:00:00 PM,15.1928,43.648,,
320,03/17/22 06:15:00 PM,15.1913,43.648,,
321,03/17/22 06:30:00 PM,15.1898,43.648,,
322,03/17/22 06:45:00 PM,15.1913,43.648,,
323,03/17/22 07:00:00 PM,15.1928,43.648,,
324,03/17/22 07:15:00 PM,15.1913,43.648,,
325,03/17/22 07:30:00 PM,15.1943,43.648,,
326,03/17/22 07:45:00 PM,15.1943,43.648,,
327,03/17/22 08:00:00 PM,15.1959,43.648,,
328,03/17/22 08:15:00 PM,15.1943,43.648,,
329,03/17/22 08:30:00 PM,15.1943,43.648,,
330,03/17/22 08:45:00 PM,15.1973,43.648,,
331,03/17/22 09:00:00 PM,15.1973,43.648,,
332,03/17/22 09:15:00 PM,15.1989,43.648,,
333,03/17/22 09:30:00 PM,15.1989,43.648,,
334,03/17/22 09:45:00 PM,15.2005,43.648,,
335,03/17/22 10:00:00 PM,15.2005,43.648,,
336,03/17/22 10:15:00 PM,15.2036,43.648,,
337,03/17/22 10:30:00 PM,15.2036,43.648,,
338,03/17/22 10:45:00 PM,15.2036,43.648,,
339,03/17/22 11:00:00 PM,15.2005,43.648,,
340,03/17/22 11:15:00 PM,15.1989,43.648,,
341,03/17/22 11:30:00 PM,15.1989,43.648,,
342,03/17/22 11:45:00 PM,15.1973,43.648,,
343,03/18/22 12:00:00 AM,15.1973,43.648,,
344,03/18/22 12:15:00 AM,15.1959,43.648,,
345,03/18/22 12:30:00 AM,15.1928,43.648,,
346,03/18/22 12:45:00 AM,15.1913,43.648,,
347,03/18/22 01:00:00 AM,15.1882,43.648,,
348,03/18/22 01:15:00 AM,15.1913,43.648,,
349,03/18/22 01:30:00 AM,15.1928,43.648,,
350,03/18/22 01:45:00 AM,15.1898,43.648,,
351,03/18/22 02:00:00 AM,15.1913,43.648,,
352,03/18/22 02:15:00 AM,15.1913,43.648,,
353,03/18/22 02:30:00 AM,15.1898,43.648,,
354,03/18/22 02:45:00 AM,15.1898,43.648,,
355,03/18/22 03:00:00 AM,15.1898,43.648,,
356,03/18/22 03:15:00 AM,15.1882,43.648,,
357,03/18/22 03:30:00 AM,15.1866,43.648,,
358,03/18/22 03:45:00 AM,15.1836,43.648,,
359,03/18/22 04:00:00 AM,15.1836,43.648,,
360,03/18/22 04:15:00 AM,15.1789,43.648,,
361,03/18/22 04:30:00 AM,15.1805,43.648,,
362,03/18/22 04:45:00 AM,15.1759,43.648,,
363,03/18/22 05:00:00 AM,15.1775,43.648,,
364,03/18/22 05:15:00 AM,15.1789,43.648,,
365,03/18/22 05:30:00 AM,15.1775,43.648,,
366,03/18/22 05:45:00 AM,15.1789,43.648,,
367,03/18/22 06:00:00 AM,15.1775,43.648,,
368,03/18/22 06:15:00 AM,15.1775,43.648,,
369,03/18/22 06:30:00 AM,15.1775,43.648,,
370,03/18/22 06:45:00 AM,15.1775,43.648,,
371,03/18/22 07:00:00 AM,15.1775,43.648,,
372,03/18/22 07:15:00 AM,15.1728,43.648,,
373,03/18/22 07:30:00 AM,15.1698,43.648,,
374,03/18/22 07:45:00 AM,15.1637,43.648,,
375,03/18/22 08:00:00 AM,15.1637,43.648,,
376,03/18/22 08:15:00 AM,15.1606,43.648,,
377,03/18/22 08:30:00 AM,15.1637,43.648,,
378,03/18/22 08:45:00 AM,15.1651,43.648,,
379,03/18/22 09:00:00 AM,15.1621,43.648,,
380,03/18/22 09:15:00 AM,15.1591,43.648,,
381,03/18/22 09:30:00 AM,15.1560,43.648,,
382,03/18/22 09:45:00 AM,15.1483,43.648,,
383,03/18/22 10:00:00 AM,15.1467,43.648,,
384,03/18/22 10:15:00 AM,15.1453,43.648,,
385,03/18/22 10:30:00 AM,15.1437,43.648,,
386,03/18/22 10:45:00 AM,15.1437,43.648,,
387,03/18/22 11:00:00 AM,15.1390,43.648,,
388,03/18/22 11:15:00 AM,15.1360,43.648,,
389,03/18/22 11:30:00 AM,15.1315,43.648,,
390,03/18/22 11:45:00 AM,15.1299,43.648,,
391,03/18/22 12:00:00 PM,15.1253,43.648,,
392,03/18/22 12:15:00 PM,15.1208,43.648,,
393,03/18/22 12:30:00 PM,15.1161,43.648,,
394,03/18/22 12:45:00 PM,15.1115,43.648,,
395,03/18/22 01:00:00 PM,15.1084,43.648,,
396,03/18/22 01:15:00 PM,15.1038,43.648,,
397,03/18/22 01:30:00 PM,15.0977,43.648,,
398,03/18/22 01:45:00 PM,15.0977,43.648,,
399,03/18/22 02:00:00 PM,15.0947,43.648,,
400,03/18/22 02:15:00 PM,15.0839,43.648,,
401,03/18/22 02:30:00 PM,15.0809,43.648,,
402,03/18/22 02:45:00 PM,15.0809,43.648,,
403,03/18/22 03:00:00 PM,15.0746,43.648,,
404,03/18/22 03:15:00 PM,15.0716,43.648,,
405,03/18/22 03:30:00 PM,15.0686,43.648,,
406,03/18/22 03:45:00 PM,15.0639,43.648,,
407,03/18/22 04:00:00 PM,15.0593,43.648,,
408,03/18/22 04:15:00 PM,15.0578,43.648,,
409,03/18/22 04:30:00 PM,15.0562,43.648,,
410,03/18/22 04:45:00 PM,15.0501,43.648,,
411,03/18/22 05:00:00 PM,15.0440,43.648,,
412,03/18/22 05:15:00 PM,15.0410,43.648,,
413,03/18/22 05:30:00 PM,15.0348,43.648,,
414,03/18/22 05:45:00 PM,15.0287,43.648,,
415,03/18/22 06:00:00 PM,15.0256,43.648,,
416,03/18/22 06:15:00 PM,15.0195,43.648,,
417,03/18/22 06:30:00 PM,15.0149,43.648,,
418,03/18/22 06:45:00 PM,15.0133,43.648,,
419,03/18/22 07:00:00 PM,15.0102,43.648,,
420,03/18/22 07:15:00 PM,15.0088,43.648,,
421,03/18/22 07:30:00 PM,15.0072,43.648,,
422,03/18/22 07:45:00 PM,15.0056,43.648,,
423,03/18/22 08:00:00 PM,15.0026,43.648,,
424,03/18/22 08:15:00 PM,14.9981,43.648,,
425,03/18/22 08:30:00 PM,14.9918,43.648,,
426,03/18/22 08:45:00 PM,14.9918,43.648,,
427,03/18/22 09:00:00 PM,14.9904,43.648,,
428,03/18/22 09:15:00 PM,14.9888,43.648,,
429,03/18/22 09:30:00 PM,14.9873,43.648,,
430,03/18/22 09:45:00 PM,14.9873,43.648,,
431,03/18/22 10:00:00 PM,14.9827,43.648,,
432,03/18/22 10:15:00 PM,14.9811,43.648,,
433,03/18/22 10:30:00 PM,14.9796,43.648,,
434,03/18/22 10:45:00 PM,14.9780,43.648,,
435,03/18/22 11:00:00 PM,14.9734,43.648,,
436,03/18/22 11:15:00 PM,14.9689,43.648,,
437,03/18/22 11:30:00 PM,14.9627,43.648,,
438,03/18/22 11:45:00 PM,14.9612,43.648,,
439,03/19/22 12:00:00 AM,14.9551,43.648,,
440,03/19/22 12:15:00 AM,14.9489,43.648,,
441,03/19/22 12:30:00 AM,14.9458,43.648,,
442,03/19/22 12:45:00 AM,14.9398,43.648,,
443,03/19/22 01:00:00 AM,14.9367,43.648,,
444,03/19/22 01:15:00 AM,14.9321,43.648,,
445,03/19/22 01:30:00 AM,14.9290,43.648,,
446,03/19/22 01:45:00 AM,14.9274,43.648,,
447,03/19/22 02:00:00 AM,14.9260,43.648,,
448,03/19/22 02:15:00 AM,14.9213,43.648,,
449,03/19/22 02:30:00 AM,14.9183,43.648,,
450,03/19/22 02:45:00 AM,14.9152,43.648,,
451,03/19/22 03:00:00 AM,14.9092,43.648,,
452,03/19/22 03:15:00 AM,14.9076,43.648,,
453,03/19/22 03:30:00 AM,14.9029,43.648,,
454,03/19/22 03:45:00 AM,14.8968,43.648,,
455,03/19/22 04:00:00 AM,14.8922,43.648,,
456,03/19/22 04:15:00 AM,14.8907,43.648,,
457,03/19/22 04:30:00 AM,14.8891,43.648,,
458,03/19/22 04:45:00 AM,14.8877,43.648,,
459,03/19/22 05:00:00 AM,14.8877,43.648,,
460,03/19/22 05:15:00 AM,14.8861,43.648,,
461,03/19/22 05:30:00 AM,14.8861,43.648,,
462,03/19/22 05:45:00 AM,14.8830,43.648,,
463,03/19/22 06:00:00 AM,14.8861,43.648,,
464,03/19/22 06:15:00 AM,14.8922,43.648,,
465,03/19/22 06:30:00 AM,14.8922,43.648,,
466,03/19/22 06:45:00 AM,14.8907,43.648,,
467,03/19/22 07:00:00 AM,14.8891,43.648,,
468,03/19/22 07:15:00 AM,14.8922,43.648,,
469,03/19/22 07:30:00 AM,14.8907,43.648,,
470,03/19/22 07:45:00 AM,14.8922,43.648,,
471,03/19/22 08:00:00 AM,14.8922,43.648,,
472,03/19/22 08:15:00 AM,14.8938,43.648,,
473,03/19/22 08:30:00 AM,14.8952,43.648,,
474,03/19/22 08:45:00 AM,14.8968,43.648,,
475,03/19/22 09:00:00 AM,14.9015,43.648,,
476,03/19/22 09:15:00 AM,14.9029,43.648,,
477,03/19/22 09:30:00 AM,14.9045,43.648,,
478,03/19/22 09:45:00 AM,14.9092,43.648,,
479,03/19/22 10:00:00 AM,14.9122,43.648,,
480,03/19/22 10:15:00 AM,14.9137,43.648,,
481,03/19/22 10:30:00 AM,14.9152,43.648,,
482,03/19/22 10:45:00 AM,14.9167,43.648,,
483,03/19/22 11:00:00 AM,14.9213,43.648,,
484,03/19/22 11:15:00 AM,14.9213,43.648,,
485,03/19/22 11:30:00 AM,14.9213,43.648,,
486,03/19/22 11:45:00 AM,14.9197,43.648,,
487,03/19/22 12:00:00 PM,14.9197,43.648,,
488,03/19/22 12:15:00 PM,14.9213,43.648,,
489,03/19/22 12:30:00 PM,14.9213,43.648,,
